data,pedido_id,categoria,produto,regiao,canal,quantidade,preco_unitario,receita
2025-05-29,12571,Moda,Tênis Esportivo,Sudeste,Site,3,379.05,1137.15
2025-05-30,12572,Casa,Aspirador Robô,Centro-Oeste,Site,2,1299.0,2598.0
2025-05-30,12573,Eletrônicos,Smartphone,Sul,App,1,1899.0,1899.0
2025-05-30,12574,Casa,Aspirador Robô,Sul,App,3,1299.0,3897.0
2025-05-30,12575,Esporte,Bicicleta,Nordeste,Loja Física,3,1439.1,4317.3
2025-05-30,12576,Moda,Jaqueta,Norte,Site,3,259.0,777.0
2025-05-30,12577,Esporte,Esteira,Centro-Oeste,Site,1,2519.1,2519.1
2025-05-30,12578,Moda,Relógio,Nordeste,App,3,329.0,987.0
2025-05-30,12579,Informática,Mouse Gamer,Sul,Loja Física,2,159.0,318.0
2025-05-31,12580,Esporte,Esteira,Sudeste,App,1,2799.0,2799.0
2025-05-31,12581,Moda,Mochila,Centro-Oeste,Site,3,170.05,510.15
2025-05-31,12582,Eletrônicos,Smartphone,Sul,App,2,1899.0,3798.0
2025-06-01,12583,Eletrônicos,Smartphone,Sudeste,Loja Física,3,1899.0,5697.0
2025-06-01,12584,Moda,Tênis Esportivo,Sudeste,Site,2,379.05,758.1
2025-06-01,12585,Moda,Mochila,Nordeste,App,1,179.0,179.0
2025-06-01,12586,Moda,Relógio,Nordeste,App,2,312.55,625.1
2025-06-01,12587,Esporte,Tapete Yoga,Centro-Oeste,Site,1,89.1,89.1
2025-06-02,12588,Casa,Aspirador Robô,Sudeste,App,1,1299.0,1299.0
2025-06-02,12589,Eletrônicos,Fone Bluetooth,Centro-Oeste,Site,2,249.0,498.0
2025-06-02,12590,Informática,SSD 1TB,Sudeste,Site,2,429.0,858.0
2025-06-02,12591,Esporte,Esteira,Centro-Oeste,Site,2,2799.0,5598.0
2025-06-02,12592,Casa,Cafeteira,Centro-Oeste,Site,3,289.0,867.0
2025-06-02,12593,Esporte,Esteira,Centro-Oeste,Site,3,2799.0,8397.0
2025-06-02,12594,Moda,Tênis Esportivo,Centro-Oeste,App,2,359.1,718.2
2025-06-02,12595,Casa,Aspirador Robô,Centro-Oeste,Loja Física,1,1234.05,1234.05
2025-06-02,12596,Moda,Jaqueta,Sul,Site,2,246.05,492.1
2025-06-02,12597,Eletrônicos,Smartwatch,Nordeste,Site,3,899.0,2697.0
2025-06-03,12598,Moda,Relógio,Norte,Site,2,329.0,658.0
2025-06-03,12599,Moda,Relógio,Sul,App,2,329.0,658.0
2025-06-03,12600,Eletrônicos,Smartphone,Sudeste,Site,3,1899.0,5697.0
2025-06-03,12601,Casa,Aspirador Robô,Sul,App,2,1169.1,2338.2
2025-06-04,12602,Informática,Mouse Gamer,Sul,Site,2,159.0,318.0
2025-06-04,12603,Informática,Mouse Gamer,Nordeste,Site,2,159.0,318.0
2025-06-04,12604,Casa,Air Fryer,Sul,Site,1,459.0,459.0
2025-06-04,12605,Casa,Air Fryer,Nordeste,Site,3,436.05,1308.15
2025-06-04,12606,Casa,Cafeteira,Nordeste,Site,3,274.55,823.65
2025-06-04,12607,Moda,Tênis Esportivo,Nordeste,Site,2,399.0,798.0
2025-06-04,12608,Casa,Liquidificador,Sudeste,Site,1,199.0,199.0
2025-06-04,12609,Moda,Tênis Esportivo,Sul,Loja Física,2,399.0,798.0
2025-06-04,12610,Casa,Cafeteira,Sudeste,App,3,289.0,867.0
2025-06-05,12611,Informática,SSD 1TB,Nordeste,App,2,429.0,858.0
2025-06-05,12612,Eletrônicos,Smartphone,Centro-Oeste,App,2,1709.1,3418.2
2025-06-05,12613,Esporte,Tapete Yoga,Centro-Oeste,Site,2,99.0,198.0
2025-06-05,12614,Informática,Teclado Mecânico,Sudeste,Site,3,349.0,1047.0
2025-06-06,12615,Informática,Mouse Gamer,Sudeste,Site,1,151.05,151.05
2025-06-06,12616,Casa,Air Fryer,Sudeste,Site,2,459.0,918.0
2025-06-06,12617,Moda,Relógio,Sul,App,1,296.1,296.1
2025-06-06,12618,Informática,SSD 1TB,Sudeste,Site,3,429.0,1287.0
2025-06-06,12619,Eletrônicos,Fone Bluetooth,Sul,Site,2,224.1,448.2
2025-06-06,12620,Casa,Cafeteira,Centro-Oeste,Site,1,289.0,289.0
2025-06-06,12621,Moda,Relógio,Sudeste,App,2,329.0,658.0
2025-06-07,12622,Eletrônicos,Notebook,Sul,App,2,3599.1,7198.2
2025-06-07,12623,Casa,Aspirador Robô,Nordeste,Site,1,1299.0,1299.0
2025-06-07,12624,Casa,Liquidificador,Centro-Oeste,Site,1,199.0,199.0
2025-06-07,12625,Eletrônicos,Smartphone,Norte,App,2,1899.0,3798.0
2025-06-07,12626,Eletrônicos,Smartphone,Sudeste,App,3,1804.05,5412.15
2025-06-07,12627,Casa,Liquidificador,Sul,Loja Física,1,189.05,189.05
2025-06-07,12628,Moda,Relógio,Sudeste,App,1,312.55,312.55
2025-06-08,12629,Esporte,Halteres 10kg,Sudeste,Site,1,170.1,170.1
2025-06-08,12630,Esporte,Esteira,Centro-Oeste,App,2,2659.05,5318.1
2025-06-08,12631,Esporte,Bicicleta,Sudeste,Site,3,1439.1,4317.3
2025-06-08,12632,Informática,Mouse Gamer,Sul,Site,1,143.1,143.1
2025-06-08,12633,Esporte,Halteres 10kg,Sul,Site,1,189.0,189.0
2025-06-08,12634,Esporte,Bicicleta,Nordeste,Site,1,1439.1,1439.1
2025-06-08,12635,Esporte,Tapete Yoga,Sudeste,Site,3,89.1,267.3
2025-06-08,12636,Informática,SSD 1TB,Nordeste,App,3,386.1,1158.3
2025-06-08,12637,Esporte,Tapete Yoga,Sul,App,2,99.0,198.0
2025-06-09,12638,Moda,Mochila,Sudeste,Loja Física,3,179.0,537.0
2025-06-09,12639,Moda,Jaqueta,Sul,App,1,259.0,259.0
2025-06-09,12640,Esporte,Bicicleta,Sudeste,App,3,1599.0,4797.0
2025-06-09,12641,Esporte,Tapete Yoga,Sul,App,2,89.1,178.2
2025-06-09,12642,Esporte,Bicicleta,Centro-Oeste,Loja Física,3,1439.1,4317.3
2025-06-09,12643,Esporte,Tapete Yoga,Norte,App,3,99.0,297.0
2025-06-10,12644,Eletrônicos,Fone Bluetooth,Sudeste,App,1,224.1,224.1
2025-06-10,12645,Eletrônicos,Fone Bluetooth,Nordeste,App,2,249.0,498.0
2025-06-10,12646,Moda,Mochila,Sul,Site,1,179.0,179.0
2025-06-10,12647,Informática,SSD 1TB,Sudeste,App,2,386.1,772.2
2025-06-10,12648,Informática,Mouse Gamer,Sudeste,App,1,159.0,159.0
2025-06-10,12649,Esporte,Bicicleta,Norte,App,2,1599.0,3198.0
2025-06-11,12650,Moda,Mochila,Sul,Site,2,170.05,340.1
2025-06-11,12651,Esporte,Halteres 10kg,Sudeste,Loja Física,3,189.0,567.0
2025-06-11,12652,Esporte,Esteira,Sul,Site,3,2799.0,8397.0
2025-06-11,12653,Moda,Relógio,Sudeste,App,3,329.0,987.0
2025-06-11,12654,Casa,Air Fryer,Sul,App,1,436.05,436.05
2025-06-11,12655,Casa,Liquidificador,Sul,App,3,199.0,597.0
2025-06-12,12656,Eletrônicos,Fone Bluetooth,Sudeste,App,1,236.55,236.55
2025-06-12,12657,Moda,Relógio,Sudeste,Site,2,329.0,658.0
2025-06-12,12658,Eletrônicos,Smartphone,Sudeste,Loja Física,3,1614.15,4842.45
2025-06-12,12659,Casa,Air Fryer,Sudeste,App,1,413.1,413.1
2025-06-12,12660,Esporte,Tapete Yoga,Sudeste,App,3,99.0,297.0
2025-06-13,12661,Informática,"Monitor 24""",Nordeste,Site,2,999.0,1998.0
2025-06-13,12662,Eletrônicos,Notebook,Nordeste,Site,3,3999.0,11997.0
2025-06-13,12663,Casa,Liquidificador,Sudeste,Site,3,179.1,537.3
2025-06-13,12664,Eletrônicos,Smartphone,Sul,Loja Física,2,1899.0,3798.0
2025-06-14,12665,Informática,Mouse Gamer,Sudeste,App,1,159.0,159.0
2025-06-14,12666,Informática,SSD 1TB,Sudeste,Site,3,386.1,1158.3
2025-06-14,12667,Casa,Aspirador Robô,Nordeste,App,1,1299.0,1299.0
2025-06-14,12668,Eletrônicos,Notebook,Nordeste,Loja Física,1,3799.05,3799.05
2025-06-14,12669,Casa,Cafeteira,Sudeste,App,3,274.55,823.65
2025-06-14,12670,Moda,Tênis Esportivo,Sul,Site,3,399.0,1197.0
2025-06-14,12671,Informática,SSD 1TB,Sudeste,App,2,429.0,858.0
2025-06-15,12672,Eletrônicos,Fone Bluetooth,Sul,Site,3,249.0,747.0
2025-06-15,12673,Informática,SSD 1TB,Nordeste,Site,2,407.55,815.1
2025-06-15,12674,Moda,Mochila,Sudeste,Loja Física,2,161.1,322.2
2025-06-15,12675,Casa,Liquidificador,Sudeste,App,1,179.1,179.1
2025-06-15,12676,Esporte,Esteira,Sudeste,Loja Física,1,2659.05,2659.05
2025-06-15,12677,Esporte,Bicicleta,Nordeste,Site,3,1599.0,4797.0
2025-06-15,12678,Eletrônicos,Notebook,Sudeste,Loja Física,1,3999.0,3999.0
2025-06-15,12679,Informática,Teclado Mecânico,Sudeste,Site,2,349.0,698.0
2025-06-16,12680,Informática,SSD 1TB,Sudeste,App,1,407.55,407.55
2025-06-16,12681,Esporte,Esteira,Nordeste,Loja Física,3,2799.0,8397.0
2025-06-17,12682,Esporte,Tapete Yoga,Nordeste,Site,3,99.0,297.0
2025-06-17,12683,Casa,Aspirador Robô,Sudeste,Site,1,1169.1,1169.1
2025-06-17,12684,Casa,Liquidificador,Norte,Site,1,199.0,199.0
2025-06-17,12685,Moda,Tênis Esportivo,Sudeste,App,2,399.0,798.0
2025-06-17,12686,Esporte,Esteira,Nordeste,Site,2,2519.1,5038.2
2025-06-17,12687,Informática,"Monitor 24""",Nordeste,Site,3,999.0,2997.0
2025-06-17,12688,Esporte,Tapete Yoga,Sudeste,App,2,94.05,188.1
2025-06-17,12689,Informática,Mouse Gamer,Sudeste,Site,3,151.05,453.15
2025-06-18,12690,Moda,Jaqueta,Sudeste,App,3,246.05,738.15
2025-06-18,12691,Eletrônicos,Smartphone,Sudeste,Loja Física,3,1804.05,5412.15
2025-06-18,12692,Eletrônicos,Fone Bluetooth,Norte,App,2,249.0,498.0
2025-06-18,12693,Moda,Tênis Esportivo,Sul,Site,3,339.15,1017.45
2025-06-18,12694,Casa,Cafeteira,Sudeste,App,2,289.0,578.0
2025-06-19,12695,Casa,Cafeteira,Centro-Oeste,App,3,289.0,867.0
2025-06-19,12696,Moda,Relógio,Nordeste,Loja Física,3,296.1,888.3
2025-06-19,12697,Moda,Relógio,Sudeste,Loja Física,3,329.0,987.0
2025-06-19,12698,Casa,Cafeteira,Sudeste,App,1,260.1,260.1
2025-06-20,12699,Eletrônicos,Notebook,Sudeste,App,1,3599.1,3599.1
2025-06-20,12700,Esporte,Bicicleta,Nordeste,Site,1,1599.0,1599.0
2025-06-20,12701,Moda,Jaqueta,Sul,Site,1,233.1,233.1
2025-06-20,12702,Informática,Teclado Mecânico,Sudeste,Loja Física,3,314.1,942.3
2025-06-20,12703,Esporte,Halteres 10kg,Sudeste,App,2,189.0,378.0
2025-06-21,12704,Informática,Mouse Gamer,Nordeste,App,3,151.05,453.15
2025-06-21,12705,Casa,Air Fryer,Centro-Oeste,Site,1,459.0,459.0
2025-06-21,12706,Eletrônicos,Smartphone,Sudeste,App,1,1804.05,1804.05
2025-06-21,12707,Informática,Mouse Gamer,Centro-Oeste,App,2,159.0,318.0
2025-06-21,12708,Casa,Air Fryer,Nordeste,App,1,436.05,436.05
2025-06-22,12709,Casa,Cafeteira,Sul,App,2,289.0,578.0
2025-06-22,12710,Esporte,Halteres 10kg,Sudeste,App,3,189.0,567.0
2025-06-22,12711,Eletrônicos,Smartwatch,Norte,App,1,899.0,899.0
2025-06-22,12712,Eletrônicos,Notebook,Sul,App,2,3999.0,7998.0
2025-06-22,12713,Eletrônicos,Fone Bluetooth,Centro-Oeste,Site,3,249.0,747.0
2025-06-22,12714,Moda,Mochila,Sudeste,Site,3,179.0,537.0
2025-06-22,12715,Moda,Tênis Esportivo,Centro-Oeste,App,2,379.05,758.1
2025-06-22,12716,Casa,Cafeteira,Centro-Oeste,Site,2,289.0,578.0
2025-06-22,12717,Moda,Jaqueta,Sul,Site,1,259.0,259.0
2025-06-22,12718,Eletrônicos,Smartphone,Sudeste,App,1,1709.1,1709.1
2025-06-23,12719,Eletrônicos,Fone Bluetooth,Sudeste,App,1,249.0,249.0
2025-06-23,12720,Informática,Teclado Mecânico,Norte,Site,3,349.0,1047.0
2025-06-23,12721,Esporte,Tapete Yoga,Sudeste,Site,2,94.05,188.1
2025-06-23,12722,Esporte,Tapete Yoga,Norte,Site,1,94.05,94.05
2025-06-23,12723,Moda,Tênis Esportivo,Sul,Site,2,399.0,798.0
2025-06-23,12724,Informática,"Monitor 24""",Nordeste,Site,3,999.0,2997.0
2025-06-23,12725,Eletrônicos,Smartphone,Sul,App,1,1804.05,1804.05
2025-06-24,12726,Moda,Mochila,Sul,Loja Física,2,179.0,358.0
2025-06-24,12727,Casa,Cafeteira,Sul,Loja Física,2,289.0,578.0
2025-06-24,12728,Casa,Liquidificador,Sudeste,App,1,199.0,199.0
2025-06-24,12729,Moda,Mochila,Sul,App,3,179.0,537.0
2025-06-24,12730,Moda,Relógio,Centro-Oeste,Site,3,329.0,987.0
2025-06-24,12731,Informática,Mouse Gamer,Centro-Oeste,App,3,159.0,477.0
2025-06-24,12732,Esporte,Halteres 10kg,Centro-Oeste,App,3,189.0,567.0
2025-06-25,12733,Moda,Jaqueta,Nordeste,App,3,259.0,777.0
2025-06-25,12734,Esporte,Halteres 10kg,Sudeste,App,1,160.65,160.65
2025-06-26,12735,Eletrônicos,Smartwatch,Sudeste,Site,1,899.0,899.0
2025-06-26,12736,Moda,Mochila,Sudeste,App,3,179.0,537.0
2025-06-26,12737,Informática,Teclado Mecânico,Sudeste,Site,3,349.0,1047.0
2025-06-26,12738,Moda,Tênis Esportivo,Sudeste,Site,3,379.05,1137.15
2025-06-27,12739,Esporte,Esteira,Sudeste,Site,3,2799.0,8397.0
2025-06-27,12740,Informática,Mouse Gamer,Nordeste,App,2,159.0,318.0
2025-06-27,12741,Esporte,Tapete Yoga,Sudeste,Loja Física,3,99.0,297.0
2025-06-27,12742,Informática,Mouse Gamer,Nordeste,Site,2,159.0,318.0
2025-06-28,12743,Moda,Relógio,Sul,Site,1,329.0,329.0
2025-06-28,12744,Moda,Tênis Esportivo,Sudeste,Site,1,399.0,399.0
2025-06-28,12745,Casa,Liquidificador,Nordeste,App,1,199.0,199.0
2025-06-28,12746,Eletrônicos,Fone Bluetooth,Nordeste,Loja Física,1,236.55,236.55
2025-06-28,12747,Esporte,Halteres 10kg,Sudeste,App,3,179.55,538.65
2025-06-28,12748,Eletrônicos,Smartwatch,Norte,App,3,854.05,2562.15
2025-06-28,12749,Informática,SSD 1TB,Nordeste,App,1,429.0,429.0
2025-06-28,12750,Moda,Mochila,Sudeste,Loja Física,3,179.0,537.0
2025-06-28,12751,Esporte,Bicicleta,Sudeste,Site,3,1599.0,4797.0
2025-06-29,12752,Moda,Tênis Esportivo,Sudeste,Loja Física,3,399.0,1197.0
2025-06-29,12753,Esporte,Halteres 10kg,Sudeste,Site,3,160.65,481.95
2025-06-29,12754,Informática,"Monitor 24""",Centro-Oeste,App,2,949.05,1898.1
2025-06-29,12755,Esporte,Tapete Yoga,Sudeste,Loja Física,2,94.05,188.1
2025-06-29,12756,Eletrônicos,Notebook,Centro-Oeste,App,3,3999.0,11997.0
2025-06-29,12757,Esporte,Bicicleta,Sudeste,Site,2,1359.15,2718.3
2025-06-30,12758,Moda,Mochila,Sudeste,Loja Física,3,161.1,483.3
2025-06-30,12759,Esporte,Tapete Yoga,Sudeste,App,2,99.0,198.0
2025-06-30,12760,Esporte,Bicicleta,Sudeste,App,3,1359.15,4077.45
2025-06-30,12761,Eletrônicos,Smartphone,Nordeste,Site,2,1709.1,3418.2
2025-06-30,12762,Moda,Relógio,Sul,App,3,329.0,987.0
2025-06-30,12763,Esporte,Esteira,Sudeste,Site,2,2659.05,5318.1
2025-06-30,12764,Moda,Jaqueta,Sul,Site,2,246.05,492.1
2025-06-30,12765,Informática,Mouse Gamer,Sul,App,1,159.0,159.0
2025-07-01,12766,Moda,Relógio,Norte,Site,1,329.0,329.0
2025-07-01,12767,Casa,Aspirador Robô,Sudeste,Loja Física,2,1299.0,2598.0
2025-07-01,12768,Informática,SSD 1TB,Norte,Site,2,407.55,815.1
2025-07-02,12769,Informática,SSD 1TB,Sudeste,App,1,429.0,429.0
2025-07-02,12770,Casa,Air Fryer,Sul,Site,2,459.0,918.0
2025-07-02,12771,Informática,SSD 1TB,Nordeste,App,2,429.0,858.0
2025-07-02,12772,Informática,Teclado Mecânico,Sudeste,Site,3,314.1,942.3
2025-07-03,12773,Informática,SSD 1TB,Sul,Loja Física,2,429.0,858.0
2025-07-03,12774,Moda,Relógio,Centro-Oeste,Site,3,296.1,888.3
2025-07-03,12775,Casa,Air Fryer,Nordeste,Site,2,436.05,872.1
2025-07-04,12776,Eletrônicos,Smartwatch,Sudeste,App,3,854.05,2562.15
2025-07-04,12777,Informática,"Monitor 24""",Sul,Loja Física,2,949.05,1898.1
2025-07-04,12778,Informática,Teclado Mecânico,Nordeste,Site,3,349.0,1047.0
2025-07-04,12779,Moda,Relógio,Nordeste,Site,3,329.0,987.0
2025-07-04,12780,Moda,Tênis Esportivo,Nordeste,App,3,359.1,1077.3
2025-07-05,12781,Eletrônicos,Smartphone,Sudeste,Site,1,1709.1,1709.1
2025-07-05,12782,Esporte,Bicicleta,Norte,Loja Física,3,1599.0,4797.0
2025-07-05,12783,Esporte,Tapete Yoga,Norte,Site,1,94.05,94.05
2025-07-05,12784,Eletrônicos,Notebook,Norte,App,3,3999.0,11997.0
2025-07-05,12785,Eletrônicos,Smartphone,Sudeste,Loja Física,2,1899.0,3798.0
2025-07-06,12786,Casa,Liquidificador,Centro-Oeste,App,2,199.0,398.0
2025-07-06,12787,Informática,"Monitor 24""",Norte,Site,2,999.0,1998.0
2025-07-06,12788,Esporte,Tapete Yoga,Sudeste,App,2,94.05,188.1
2025-07-06,12789,Eletrônicos,Smartwatch,Sudeste,Site,1,899.0,899.0
2025-07-06,12790,Esporte,Halteres 10kg,Sudeste,Loja Física,2,189.0,378.0
2025-07-06,12791,Eletrônicos,Smartwatch,Sul,Site,3,899.0,2697.0
2025-07-06,12792,Esporte,Bicicleta,Norte,App,2,1599.0,3198.0
2025-07-06,12793,Esporte,Halteres 10kg,Sudeste,Loja Física,2,160.65,321.3
2025-07-06,12794,Moda,Jaqueta,Centro-Oeste,Site,1,259.0,259.0
2025-07-06,12795,Casa,Aspirador Robô,Nordeste,Loja Física,3,1234.05,3702.15
2025-07-07,12796,Eletrônicos,Smartwatch,Sudeste,Loja Física,3,899.0,2697.0
2025-07-07,12797,Eletrônicos,Fone Bluetooth,Sudeste,App,3,249.0,747.0
2025-07-07,12798,Moda,Tênis Esportivo,Sudeste,Site,1,379.05,379.05
2025-07-07,12799,Moda,Tênis Esportivo,Nordeste,App,3,399.0,1197.0
2025-07-07,12800,Informática,Mouse Gamer,Sudeste,Site,1,159.0,159.0
2025-07-07,12801,Eletrônicos,Smartwatch,Sudeste,Site,1,854.05,854.05
2025-07-08,12802,Moda,Tênis Esportivo,Nordeste,App,2,399.0,798.0
2025-07-08,12803,Esporte,Halteres 10kg,Sul,Loja Física,2,179.55,359.1
2025-07-08,12804,Casa,Cafeteira,Sudeste,Site,1,245.65,245.65
2025-07-08,12805,Informática,"Monitor 24""",Sudeste,App,1,999.0,999.0
2025-07-08,12806,Eletrônicos,Smartphone,Sul,Site,2,1899.0,3798.0
2025-07-08,12807,Moda,Relógio,Sul,App,2,329.0,658.0
2025-07-08,12808,Eletrônicos,Fone Bluetooth,Nordeste,Site,3,249.0,747.0
2025-07-08,12809,Moda,Mochila,Sudeste,Site,3,179.0,537.0
2025-07-09,12810,Informática,Mouse Gamer,Sudeste,App,2,159.0,318.0
2025-07-09,12811,Moda,Mochila,Nordeste,Loja Física,2,179.0,358.0
2025-07-09,12812,Esporte,Bicicleta,Norte,Loja Física,2,1359.15,2718.3
2025-07-09,12813,Informática,SSD 1TB,Centro-Oeste,Loja Física,3,429.0,1287.0
2025-07-09,12814,Moda,Relógio,Sudeste,Loja Física,1,329.0,329.0
2025-07-09,12815,Moda,Tênis Esportivo,Sudeste,Loja Física,1,399.0,399.0
2025-07-09,12816,Informática,"Monitor 24""",Sudeste,App,2,999.0,1998.0
2025-07-09,12817,Esporte,Esteira,Centro-Oeste,App,3,2799.0,8397.0
2025-07-10,12818,Casa,Aspirador Robô,Sudeste,Loja Física,2,1299.0,2598.0
2025-07-10,12819,Casa,Air Fryer,Sudeste,Site,1,459.0,459.0
2025-07-10,12820,Esporte,Tapete Yoga,Sudeste,App,2,99.0,198.0
2025-07-10,12821,Esporte,Halteres 10kg,Sudeste,Site,1,189.0,189.0
2025-07-10,12822,Eletrônicos,Smartwatch,Nordeste,Loja Física,1,854.05,854.05
2025-07-10,12823,Informática,SSD 1TB,Sudeste,App,3,429.0,1287.0
2025-07-10,12824,Casa,Air Fryer,Norte,Site,1,459.0,459.0
2025-07-10,12825,Esporte,Bicicleta,Sudeste,Site,2,1599.0,3198.0
2025-07-10,12826,Esporte,Esteira,Nordeste,App,2,2379.15,4758.3
2025-07-10,12827,Eletrônicos,Notebook,Sudeste,Site,1,3799.05,3799.05
2025-07-10,12828,Informática,Mouse Gamer,Centro-Oeste,Loja Física,3,143.1,429.3
2025-07-11,12829,Eletrônicos,Smartphone,Centro-Oeste,Site,1,1709.1,1709.1
2025-07-11,12830,Esporte,Esteira,Sudeste,App,3,2799.0,8397.0
2025-07-11,12831,Moda,Relógio,Sudeste,App,3,329.0,987.0
2025-07-11,12832,Esporte,Halteres 10kg,Sudeste,Site,1,170.1,170.1
2025-07-12,12833,Esporte,Bicicleta,Sudeste,Site,3,1519.05,4557.15
2025-07-12,12834,Esporte,Bicicleta,Sudeste,Site,1,1599.0,1599.0
2025-07-12,12835,Casa,Air Fryer,Sul,Loja Física,3,459.0,1377.0
2025-07-12,12836,Informática,"Monitor 24""",Centro-Oeste,Loja Física,1,899.1,899.1
2025-07-12,12837,Moda,Tênis Esportivo,Sudeste,Site,1,379.05,379.05
2025-07-12,12838,Informática,Teclado Mecânico,Centro-Oeste,Site,1,331.55,331.55
2025-07-12,12839,Esporte,Tapete Yoga,Sudeste,Site,3,99.0,297.0
2025-07-13,12840,Moda,Relógio,Sul,App,1,329.0,329.0
2025-07-13,12841,Moda,Relógio,Sudeste,Loja Física,2,329.0,658.0
2025-07-13,12842,Eletrônicos,Smartphone,Sul,App,3,1899.0,5697.0
2025-07-13,12843,Eletrônicos,Notebook,Sudeste,App,3,3999.0,11997.0
2025-07-13,12844,Eletrônicos,Fone Bluetooth,Sul,App,1,236.55,236.55
2025-07-13,12845,Casa,Liquidificador,Sudeste,App,2,189.05,378.1
2025-07-13,12846,Informática,SSD 1TB,Sudeste,App,2,429.0,858.0
2025-07-13,12847,Moda,Mochila,Nordeste,App,3,179.0,537.0
2025-07-13,12848,Moda,Relógio,Sul,Loja Física,1,329.0,329.0
2025-07-14,12849,Casa,Cafeteira,Centro-Oeste,App,1,289.0,289.0
2025-07-14,12850,Esporte,Bicicleta,Sul,Loja Física,1,1359.15,1359.15
2025-07-14,12851,Casa,Liquidificador,Sudeste,App,1,199.0,199.0
2025-07-14,12852,Eletrônicos,Smartwatch,Centro-Oeste,Site,1,899.0,899.0
2025-07-14,12853,Moda,Mochila,Sudeste,Site,3,179.0,537.0
2025-07-14,12854,Casa,Aspirador Robô,Centro-Oeste,Loja Física,2,1299.0,2598.0
2025-07-14,12855,Informática,Mouse Gamer,Sudeste,Loja Física,2,135.15,270.3
2025-07-14,12856,Esporte,Tapete Yoga,Sudeste,Loja Física,1,94.05,94.05
2025-07-15,12857,Eletrônicos,Smartphone,Sudeste,Loja Física,3,1804.05,5412.15
2025-07-15,12858,Esporte,Halteres 10kg,Sul,App,3,189.0,567.0
2025-07-15,12859,Moda,Mochila,Sudeste,App,3,179.0,537.0
2025-07-15,12860,Casa,Aspirador Robô,Sudeste,App,2,1299.0,2598.0
2025-07-15,12861,Casa,Cafeteira,Norte,Site,3,289.0,867.0
2025-07-15,12862,Casa,Liquidificador,Nordeste,Site,2,199.0,398.0
2025-07-16,12863,Casa,Liquidificador,Sudeste,Site,2,199.0,398.0
2025-07-16,12864,Moda,Mochila,Sudeste,App,3,170.05,510.15
2025-07-16,12865,Eletrônicos,Smartphone,Nordeste,Site,1,1899.0,1899.0
2025-07-16,12866,Casa,Air Fryer,Nordeste,Loja Física,1,459.0,459.0
2025-07-16,12867,Moda,Relógio,Sudeste,Loja Física,3,329.0,987.0
2025-07-16,12868,Moda,Tênis Esportivo,Sul,App,2,399.0,798.0
2025-07-16,12869,Eletrônicos,Notebook,Sudeste,Site,1,3799.05,3799.05
2025-07-16,12870,Eletrônicos,Notebook,Sudeste,Site,3,3399.15,10197.45
2025-07-16,12871,Esporte,Halteres 10kg,Nordeste,Site,2,170.1,340.2
2025-07-16,12872,Informática,Teclado Mecânico,Sul,Loja Física,3,349.0,1047.0
2025-07-16,12873,Casa,Air Fryer,Sul,Site,3,413.1,1239.3
2025-07-17,12874,Informática,Mouse Gamer,Nordeste,Loja Física,1,159.0,159.0
2025-07-17,12875,Esporte,Esteira,Sudeste,Site,2,2519.1,5038.2
2025-07-17,12876,Moda,Jaqueta,Norte,Site,1,259.0,259.0
2025-07-18,12877,Moda,Jaqueta,Centro-Oeste,Loja Física,1,259.0,259.0
2025-07-18,12878,Moda,Tênis Esportivo,Sudeste,Site,2,339.15,678.3
2025-07-18,12879,Informática,Teclado Mecânico,Sul,Loja Física,1,349.0,349.0
2025-07-18,12880,Casa,Liquidificador,Sul,App,1,179.1,179.1
2025-07-19,12881,Eletrônicos,Smartwatch,Sul,App,3,809.1,2427.3
2025-07-19,12882,Moda,Jaqueta,Sul,Site,2,246.05,492.1
2025-07-19,12883,Casa,Liquidificador,Sul,App,3,189.05,567.15
2025-07-19,12884,Moda,Mochila,Sudeste,Site,1,179.0,179.0
2025-07-19,12885,Eletrônicos,Smartphone,Centro-Oeste,Loja Física,1,1899.0,1899.0
2025-07-20,12886,Moda,Mochila,Centro-Oeste,Site,3,179.0,537.0
2025-07-20,12887,Informática,"Monitor 24""",Sudeste,Site,3,999.0,2997.0
2025-07-20,12888,Casa,Cafeteira,Sudeste,App,3,274.55,823.65
2025-07-20,12889,Esporte,Bicicleta,Centro-Oeste,Loja Física,3,1519.05,4557.15
2025-07-20,12890,Moda,Relógio,Centro-Oeste,Site,2,329.0,658.0
2025-07-20,12891,Eletrônicos,Smartphone,Nordeste,Loja Física,2,1804.05,3608.1
2025-07-21,12892,Informática,SSD 1TB,Sul,App,3,386.1,1158.3
2025-07-21,12893,Informática,Teclado Mecânico,Sul,Site,3,314.1,942.3
2025-07-21,12894,Esporte,Bicicleta,Nordeste,Loja Física,3,1439.1,4317.3
2025-07-21,12895,Casa,Aspirador Robô,Sudeste,App,2,1299.0,2598.0
2025-07-21,12896,Informática,SSD 1TB,Sudeste,App,2,429.0,858.0
2025-07-21,12897,Casa,Liquidificador,Centro-Oeste,Site,1,199.0,199.0
2025-07-22,12898,Esporte,Tapete Yoga,Sudeste,Site,2,99.0,198.0
2025-07-22,12899,Esporte,Halteres 10kg,Nordeste,App,3,189.0,567.0
2025-07-22,12900,Moda,Tênis Esportivo,Nordeste,Loja Física,2,399.0,798.0
2025-07-22,12901,Casa,Air Fryer,Sul,App,1,459.0,459.0
